100				
0.051	0.133	0	0	0
0.686	0.667	0	0	0
0.255	0.340	0	0	0
0.382	0.257	0	0	0
0.422	0.301	0	0	0
0.504	0.937	0	0	0
0.422	0.556	0	0	0
0.676	0.490	0	0	0
0.382	0.228	0	0	0
0.971	0.159	0	0	0
0.714	0.690	0	0	0
0.808	0.081	0	0	0
0.029	0.470	0	0	0
0.730	0.142	0	0	0
0.528	0.719	0	0	0
0.671	0.816	0	0	0
0.351	0.032	0	0	0
0.019	0.578	0	0	0
0.177	0.339	0	0	0
0.211	0.234	0	0	0
0.317	0.974	0	0	0
0.095	0.863	0	0	0
0.922	0.652	0	0	0
0.029	0.401	0	0	0
0.264	0.626	0	0	0
0.003	0.436	0	0	0
0.784	0.509	0	0	0
0.112	0.053	0	0	0
0.219	0.472	0	0	0
0.484	0.707	0	0	0
0.765	0.082	0	0	0
0.182	0.240	0	0	0
0.828	0.612	0	0	0
0.289	0.045	0	0	0
0.674	0.792	0	0	0
0.794	0.299	0	0	0
0.845	0.315	0	0	0
0.369	0.418	0	0	0
0.209	0.683	0	0	0
0.730	0.980	0	0	0
0.047	0.613	0	0	0
0.298	0.165	0	0	0
0.022	0.324	0	0	0
0.462	0.587	0	0	0
0.554	0.352	0	0	0
0.374	0.133	0	0	0
0.456	0.412	0	0	0
0.882	0.432	0	0	0
0.137	0.137	0	0	0
0.988	0.469	0	0	0
0.998	0.734	0	0	0
0.044	0.946	0	0	0
0.369	0.776	0	0	0
0.640	0.381	0	0	0
0.447	0.500	0	0	0
0.864	0.470	0	0	0
0.368	0.364	0	0	0
0.584	0.962	0	0	0
0.425	0.512	0	0	0
0.315	0.363	0	0	0
0.062	0.145	0	0	0
0.364	0.418	0	0	0
0.721	0.940	0	0	0
0.893	0.964	0	0	0
0.266	0.382	0	0	0
0.005	0.518	0	0	0
0.563	0.279	0	0	0
0.162	0.540	0	0	0
0.299	0.534	0	0	0
0.753	0.289	0	0	0
0.001	0.730	0	0	0
0.198	0.025	0	0	0
0.386	0.454	0	0	0
0.750	0.235	0	0	0
0.478	0.256	0	0	0
0.777	0.618	0	0	0
0.142	0.224	0	0	0
0.533	0.212	0	0	0
0.922	0.460	0	0	0
0.572	0.277	0	0	0
0.632	0.712	0	0	0
0.370	0.891	0	0	0
0.774	0.675	0	0	0
0.272	0.323	0	0	0
0.913	0.310	0	0	0
0.426	0.373	0	0	0
0.087	0.372	0	0	0
0.678	0.317	0	0	0
0.602	0.568	0	0	0
0.711	0.533	0	0	0
0.637	0.685	0	0	0
0.111	0.930	0	0	0
0.982	0.014	0	0	0
0.475	0.136	0	0	0
0.700	0.548	0	0	0
0.247	0.246	0	0	0
0.250	0.859	0	0	0
0.890	0.045	0	0	0
0.676	0.447	0	0	0
0.017	0.042	0	0	0
0.719	0.164	0	0	0
0.536	0.685	0	0	0
0.744	0.241	0	0	0
0.661	0.323	0	0	0
0.176	0.867	0	0	0
0.726	0.114	0	0	0
0.683	0.268	0	0	0
0.009	0.280	0	0	0
0.765	0.910	0	0	0
0.229	0.872	0	0	0
0.481	0.343	0	0	0
0.563	0.924	0	0	0
0.566	0.058	0	0	0
0.826	0.815	0	0	0
0.646	0.605	0	0	0
0.401	0.552	0	0	0
0.928	0.251	0	0	0
0.226	0.096	0	0	0
0.990	0.080	0	0	0
0.654	0.205	0	0	0
0.971	0.884	0	0	0
0.200	0.551	0	0	0
0.142	0.742	0	0	0
0.900	0.632	0	0	0
0.728	0.008	0	0	0
0.008	0.459	0	0	0
0.932	0.019	0	0	0
0.385	0.770	0	0	0
0.116	0.224	0	0	0
0.467	0.341	0	0	0
0.367	0.283	0	0	0
0.511	0.897	0	0	0
0.243	0.700	0	0	0
0.920	0.005	0	0	0
0.735	0.019	0	0	0
0.199	0.088	0	0	0
0.610	0.031	0	0	0
0.034	0.783	0	0	0
0.440	0.973	0	0	0
0.499	0.900	0	0	0
0.491	0.805	0	0	0
0.490	0.312	0	0	0
0.042	0.200	0	0	0
0.180	0.221	0	0	0
0.462	0.043	0	0	0
0.703	0.170	0	0	0
0.955	0.586	0	0	0
0.827	0.123	0	0	0
0.262	0.777	0	0	0
0.368	0.970	0	0	0
0.570	0.331	0	0	0
0.155	0.880	0	0	0
0.017	0.570	0	0	0
0.208	0.203	0	0	0
0.973	0.021	0	0	0
0.751	0.110	0	0	0
0.850	0.940	0	0	0
0.609	0.457	0	0	0
0.694	0.233	0	0	0
0.027	0.827	0	0	0
0.901	0.728	0	0	0
0.007	0.689	0	0	0
0.504	0.261	0	0	0
0.509	0.613	0	0	0
0.155	0.154	0	0	0
0.857	0.438	0	0	0
0.098	0.727	0	0	0
0.913	0.177	0	0	0
0.229	0.772	0	0	0
0.527	0.008	0	0	0
0.349	0.981	0	0	0
0.736	0.599	0	0	0
0.807	0.352	0	0	0
0.896	0.060	0	0	0
0.453	0.368	0	0	0
0.758	0.225	0	0	0
0.796	0.962	0	0	0
0.055	0.976	0	0	0
0.220	0.460	0	0	0
0.281	0.907	0	0	0
0.131	0.125	0	0	0
0.492	0.209	0	0	0
0.862	0.282	0	0	0
0.434	0.800	0	0	0
0.745	0.168	0	0	0
0.153	0.285	0	0	0
0.533	0.485	0	0	0
0.419	0.748	0	0	0
0.115	0.905	0	0	0
0.417	0.481	0	0	0
0.709	0.567	0	0	0
0.672	0.409	0	0	0
0.847	0.301	0	0	0
0.726	0.004	0	0	0
0.932	0.730	0	0	0
0.874	0.503	0	0	0
0.506	0.758	0	0	0
0.854	0.686	0	0	0
0.209	0.105	0	0	0
0.324	0.672	0	0	0
0.923	0.224	0	0	0
0.926	0.082	0	0	0
0.883	0.807	0	0	0
0.355	0.765	0	0	0
0.600	0.124	0	0	0
0.868	0.926	0	0	0
0.942	0.278	0	0	0
0.722	0.623	0	0	0
0.978	0.327	0	0	0
0.465	0.313	0	0	0
0.018	0.405	0	0	0
0.421	0.037	0	0	0
0.881	0.782	0	0	0
0.579	0.291	0	0	0
0.032	0.952	0	0	0
0.661	0.898	0	0	0
0.438	0.984	0	0	0
0.570	0.507	0	0	0
0.067	0.504	0	0	0
0.896	0.944	0	0	0
0.649	0.223	0	0	0
0.043	0.293	0	0	0
0.785	0.782	0	0	0
0.822	0.355	0	0	0
0.826	0.323	0	0	0
0.745	0.698	0	0	0
0.398	0.964	0	0	0
0.051	0.420	0	0	0
0.794	0.209	0	0	0
0.541	0.953	0	0	0
0.149	0.264	0	0	0
0.270	0.906	0	0	0
0.788	0.351	0	0	0
0.498	0.574	0	0	0
0.290	0.327	0	0	0
0.686	0.915	0	0	0
0.117	0.538	0	0	0
0.005	0.412	0	0	0
0.824	0.134	0	0	0
0.914	0.669	0	0	0
0.686	0.790	0	0	0
0.255	0.444	0	0	0
0.068	0.369	0	0	0
0.802	0.818	0	0	0
0.438	0.953	0	0	0
0.864	0.778	0	0	0
0.432	0.561	0	0	0
0.535	0.069	0	0	0
0.800	0.899	0	0	0
0.173	0.526	0	0	0
0.000	0.481	0	0	0
0.489	0.564	0	0	0
0.609	0.544	0	0	0
0.009	0.248	0	0	0
0.235	0.654	0	0	0
0.737	0.845	0	0	0
0.123	0.078	0	0	0
0.393	0.348	0	0	0
0.960	0.045	0	0	0
0.621	0.311	0	0	0
0.143	0.549	0	0	0
0.299	0.642	0	0	0
0.765	0.228	0	0	0
0.684	0.515	0	0	0
0.964	0.985	0	0	0
0.694	0.917	0	0	0
0.742	0.946	0	0	0
0.250	0.928	0	0	0
0.391	0.400	0	0	0
0.995	0.354	0	0	0
0.350	0.696	0	0	0
0.767	0.927	0	0	0
0.579	0.080	0	0	0
0.966	0.394	0	0	0
0.753	0.286	0	0	0
0.086	0.645	0	0	0
0.169	0.025	0	0	0
0.139	0.855	0	0	0
0.572	0.041	0	0	0
0.740	0.608	0	0	0
0.108	0.778	0	0	0
0.742	0.791	0	0	0
0.878	0.679	0	0	0
0.329	0.503	0	0	0
0.200	0.278	0	0	0
0.671	0.380	0	0	0
0.527	0.061	0	0	0
0.794	0.284	0	0	0
0.319	0.941	0	0	0
0.844	0.964	0	0	0
0.982	0.131	0	0	0
0.763	0.696	0	0	0
0.988	0.061	0	0	0
0.581	0.075	0	0	0
0.637	0.616	0	0	0
0.552	0.351	0	0	0
0.264	0.335	0	0	0
0.775	0.107	0	0	0
0.047	0.150	0	0	0
0.536	0.133	0	0	0
0.949	0.548	0	0	0
0.250	0.112	0	0	0
0.480	0.558	0	0	0
0.142	0.537	0	0	0
0.489	0.627	0	0	0
0.829	0.267	0	0	0
0.717	0.715	0	0	0
0.547	0.294	0	0	0
0.551	0.275	0	0	0
0.718	0.432	0	0	0
0.314	0.827	0	0	0
0.138	0.617	0	0	0
0.063	0.288	0	0	0
0.502	0.821	0	0	0
0.835	0.644	0	0	0
0.218	0.859	0	0	0
0.316	0.261	0	0	0
0.744	0.202	0	0	0
0.672	0.149	0	0	0
0.221	0.794	0	0	0
0.387	0.249	0	0	0
0.713	0.368	0	0	0
0.609	0.251	0	0	0
0.386	0.405	0	0	0
0.890	0.210	0	0	0
0.087	0.345	0	0	0
0.622	0.126	0	0	0
0.743	0.973	0	0	0
0.917	0.157	0	0	0
0.463	0.595	0	0	0
0.051	0.789	0	0	0
0.338	0.171	0	0	0
0.737	0.124	0	0	0
0.249	0.183	0	0	0
0.077	0.471	0	0	0
0.269	0.973	0	0	0
0.812	0.345	0	0	0
0.541	0.988	0	0	0
0.208	0.442	0	0	0
0.379	0.127	0	0	0
0.062	0.631	0	0	0
0.921	0.168	0	0	0
0.842	0.368	0	0	0
0.452	0.787	0	0	0
0.170	0.651	0	0	0
0.528	0.290	0	0	0
0.626	0.419	0	0	0
0.624	0.997	0	0	0
0.867	0.908	0	0	0
0.270	0.352	0	0	0
0.544	0.242	0	0	0
0.898	0.366	0	0	0
0.063	0.805	0	0	0
0.096	0.361	0	0	0
0.093	0.396	0	0	0
0.518	0.448	0	0	0
0.250	0.120	0	0	0
0.577	0.733	0	0	0
0.127	0.786	0	0	0
0.041	0.421	0	0	0
0.802	0.519	0	0	0
0.159	0.315	0	0	0
0.774	0.997	0	0	0
0.468	0.724	0	0	0
0.109	0.929	0	0	0
0.475	0.407	0	0	0
0.037	0.011	0	0	0
0.713	0.022	0	0	0
0.906	0.368	0	0	0
0.779	0.315	0	0	0
0.717	0.994	0	0	0
0.189	0.006	0	0	0
0.822	0.222	0	0	0
0.564	0.263	0	0	0
0.399	0.545	0	0	0
0.700	0.753	0	0	0
0.281	0.553	0	0	0
0.809	0.905	0	0	0
0.222	0.971	0	0	0
0.332	0.288	0	0	0
0.502	0.458	0	0	0
0.222	0.737	0	0	0
0.730	0.499	0	0	0
0.957	0.374	0	0	0
0.919	0.114	0	0	0
0.195	0.177	0	0	0
0.548	0.832	0	0	0
0.965	0.374	0	0	0
0.941	0.482	0	0	0
0.150	0.572	0	0	0
0.622	0.569	0	0	0
0.304	0.754	0	0	0
0.411	0.924	0	0	0
0.215	0.806	0	0	0
0.273	0.708	0	0	0
0.923	0.903	0	0	0
0.269	0.482	0	0	0
0.749	0.443	0	0	0
0.450	0.519	0	0	0
0.069	0.619	0	0	0
0.205	0.485	0	0	0
0.658	0.184	0	0	0
0.475	0.540	0	0	0
0.197	0.166	0	0	0
0.463	0.010	0	0	0
0.880	0.978	0	0	0
0.267	0.086	0	0	0
0.692	0.852	0	0	0
0.390	0.144	0	0	0
0.421	0.317	0	0	0
0.110	0.216	0	0	0
0.605	0.590	0	0	0
0.564	0.422	0	0	0
0.829	0.836	0	0	0
0.009	0.140	0	0	0
0.224	0.565	0	0	0
0.649	0.570	0	0	0
0.687	0.259	0	0	0
0.739	0.240	0	0	0
0.887	0.849	0	0	0
0.773	0.854	0	0	0
0.982	0.773	0	0	0
0.332	0.926	0	0	0
0.897	0.602	0	0	0
0.216	0.779	0	0	0
0.229	0.649	0	0	0
0.705	0.560	0	0	0
0.364	0.446	0	0	0
0.399	0.798	0	0	0
0.795	0.026	0	0	0
0.364	0.803	0	0	0
0.161	0.945	0	0	0
0.639	0.805	0	0	0
0.637	0.927	0	0	0
0.082	0.078	0	0	0
0.925	0.470	0	0	0
0.144	0.090	0	0	0
0.543	0.941	0	0	0
0.836	0.040	0	0	0
0.135	0.744	0	0	0
0.672	0.961	0	0	0
0.998	0.955	0	0	0
0.330	0.978	0	0	0
0.637	0.111	0	0	0
0.321	0.381	0	0	0
0.320	0.761	0	0	0
0.700	0.364	0	0	0
0.375	0.959	0	0	0
0.443	0.311	0	0	0
0.387	0.108	0	0	0
0.598	0.636	0	0	0
0.557	0.590	0	0	0
0.644	0.797	0	0	0
0.616	0.203	0	0	0
0.079	0.326	0	0	0
0.899	0.579	0	0	0
0.547	0.853	0	0	0
0.210	0.932	0	0	0
0.982	0.531	0	0	0
0.748	0.509	0	0	0
0.177	0.319	0	0	0
0.234	0.523	0	0	0
0.162	0.699	0	0	0
0.404	0.892	0	0	0
0.747	0.390	0	0	0
0.220	0.043	0	0	0
0.699	0.492	0	0	0
0.164	0.028	0	0	0
0.318	0.170	0	0	0
0.345	0.631	0	0	0
0.728	0.059	0	0	0
0.746	0.693	0	0	0
0.065	0.743	0	0	0
0.479	0.780	0	0	0
0.653	0.160	0	0	0
0.115	0.396	0	0	0
0.322	0.205	0	0	0
0.814	0.299	0	0	0
0.217	0.826	0	0	0
0.103	0.867	0	0	0
0.171	0.665	0	0	0
0.668	0.129	0	0	0
0.647	0.874	0	0	0
0.469	0.455	0	0	0
0.129	0.894	0	0	0
0.042	0.940	0	0	0
0.649	0.139	0	0	0
0.250	0.866	0	0	0
0.675	0.760	0	0	0
0.544	0.411	0	0	0
0.217	0.512	0	0	0
0.410	0.712	0	0	0
0.688	0.405	0	0	0
0.057	0.842	0	0	0
0.567	0.593	0	0	0
0.771	0.560	0	0	0
0.516	0.275	0	0	0
0.717	0.040	0	0	0
0.948	0.792	0	0	0
0.223	0.415	0	0	0
0.983	0.366	0	0	0
0.559	0.912	0	0	0
0.704	0.252	0	0	0
0.303	0.407	0	0	0
0.256	0.865	0	0	0
0.368	0.188	0	0	0
0.983	0.059	0	0	0
0.300	0.786	0	0	0
0.696	0.165	0	0	0
0.734	0.716	0	0	0
0.417	0.248	0	0	0
0.169	0.501	0	0	0
0.091	0.695	0	0	0
0.966	0.973	0	0	0
0.491	0.623	0	0	0
0.177	0.958	0	0	0
0.821	0.483	0	0	0
0.284	0.800	0	0	0
0.833	0.243	0	0	0
0.071	0.622	0	0	0
0.665	0.068	0	0	0
0.086	0.357	0	0	0
0.885	0.655	0	0	0
0.061	0.829	0	0	0
0.314	0.395	0	0	0
0.260	0.644	0	0	0
0.329	0.157	0	0	0
0.875	0.189	0	0	0
0.280	0.287	0	0	0
0.838	0.819	0	0	0
0.821	0.372	0	0	0
0.894	0.042	0	0	0
0.873	0.565	0	0	0
0.196	0.126	0	0	0
0.639	0.980	0	0	0
0.615	0.405	0	0	0
0.553	0.410	0	0	0
0.355	0.163	0	0	0
0.730	0.304	0	0	0
0.096	0.670	0	0	0
0.224	0.586	0	0	0
0.827	0.905	0	0	0
0.777	0.385	0	0	0
0.868	0.808	0	0	0
0.137	0.839	0	0	0
0.473	0.399	0	0	0
0.054	0.982	0	0	0
0.919	0.268	0	0	0
0.964	0.543	0	0	0
0.758	0.262	0	0	0
0.925	0.316	0	0	0
0.858	0.119	0	0	0
0.091	0.632	0	0	0
0.537	0.762	0	0	0
0.906	0.960	0	0	0
0.177	0.139	0	0	0
0.874	0.904	0	0	0
0.769	0.476	0	0	0
0.495	0.902	0	0	0
0.031	0.728	0	0	0
0.585	0.806	0	0	0
0.908	0.974	0	0	0
0.797	0.873	0	0	0
0.452	0.194	0	0	0
0.812	0.633	0	0	0
0.306	0.100	0	0	0
0.826	0.942	0	0	0
0.258	0.449	0	0	0
0.920	0.714	0	0	0
0.009	0.875	0	0	0
0.259	0.019	0	0	0
0.466	0.895	0	0	0
0.096	0.047	0	0	0
0.278	0.056	0	0	0
0.534	0.158	0	0	0
0.299	0.480	0	0	0
0.678	0.559	0	0	0
0.759	0.446	0	0	0
0.151	0.557	0	0	0
0.237	0.688	0	0	0
0.671	0.180	0	0	0
0.495	0.283	0	0	0
0.585	0.512	0	0	0
0.933	0.803	0	0	0
0.228	0.318	0	0	0
0.898	0.839	0	0	0
0.274	0.891	0	0	0
0.768	0.047	0	0	0
0.736	0.943	0	0	0
0.121	0.485	0	0	0
0.144	0.544	0	0	0
0.280	0.500	0	0	0
0.847	0.740	0	0	0
0.307	0.745	0	0	0
0.413	0.344	0	0	0
0.550	0.482	0	0	0
0.425	0.318	0	0	0
0.777	0.903	0	0	0
0.981	0.457	0	0	0
0.595	0.610	0	0	0
0.783	0.903	0	0	0
0.750	0.629	0	0	0
0.389	0.719	0	0	0
0.504	0.839	0	0	0
0.050	0.660	0	0	0
0.670	0.199	0	0	0
0.329	0.341	0	0	0
0.401	0.543	0	0	0
0.190	0.600	0	0	0
0.978	0.673	0	0	0
0.112	0.910	0	0	0
0.070	0.104	0	0	0
0.914	0.273	0	0	0
0.890	0.107	0	0	0
0.092	0.795	0	0	0
0.181	0.518	0	0	0
0.180	0.089	0	0	0
0.229	0.365	0	0	0
0.225	0.850	0	0	0
0.379	0.588	0	0	0
0.658	0.390	0	0	0
0.359	0.450	0	0	0
0.328	0.499	0	0	0
0.420	0.936	0	0	0
0.550	0.945	0	0	0
0.401	0.071	0	0	0
0.802	0.215	0	0	0
0.561	0.548	0	0	0
0.758	0.052	0	0	0
0.705	0.156	0	0	0
0.405	0.707	0	0	0
0.576	0.369	0	0	0
0.370	0.330	0	0	0
0.818	0.871	0	0	0
0.760	0.275	0	0	0
0.373	0.976	0	0	0
0.056	0.880	0	0	0
0.783	0.976	0	0	0
0.230	0.599	0	0	0
0.906	0.447	0	0	0
0.745	0.757	0	0	0
0.556	0.390	0	0	0
0.979	0.296	0	0	0
0.774	0.604	0	0	0
0.991	0.340	0	0	0
0.619	0.949	0	0	0
0.026	0.639	0	0	0
0.154	0.651	0	0	0
0.895	0.711	0	0	0
0.510	0.175	0	0	0
0.694	0.331	0	0	0
0.217	0.076	0	0	0
0.846	0.538	0	0	0
0.012	0.750	0	0	0
0.424	0.838	0	0	0
0.185	0.696	0	0	0
0.624	0.593	0	0	0
0.904	0.085	0	0	0
0.622	0.181	0	0	0
0.093	0.474	0	0	0
0.916	0.921	0	0	0
0.827	0.633	0	0	0
0.433	0.681	0	0	0
0.389	0.677	0	0	0
0.320	0.872	0	0	0
0.090	0.850	0	0	0
0.703	0.062	0	0	0
0.175	0.722	0	0	0
0.064	0.973	0	0	0
0.198	0.574	0	0	0
0.785	0.758	0	0	0
0.929	0.332	0	0	0
0.658	0.211	0	0	0
0.876	0.522	0	0	0
0.037	0.760	0	0	0
0.605	0.525	0	0	0
0.569	0.901	0	0	0
0.218	0.293	0	0	0
0.207	0.904	0	0	0
0.437	0.807	0	0	0
0.822	0.854	0	0	0
0.370	0.001	0	0	0
0.988	0.054	0	0	0
0.989	0.481	0	0	0
0.574	0.420	0	0	0
0.060	0.614	0	0	0
0.584	0.646	0	0	0
0.741	0.426	0	0	0
0.666	0.655	0	0	0
0.799	0.705	0	0	0
0.468	0.268	0	0	0
0.590	0.346	0	0	0
0.501	0.999	0	0	0
0.291	0.915	0	0	0
0.345	0.312	0	0	0
0.062	0.781	0	0	0
0.788	0.728	0	0	0
0.269	0.006	0	0	0
0.553	0.598	0	0	0
0.466	0.215	0	0	0
0.426	0.464	0	0	0
0.682	0.233	0	0	0
0.352	0.767	0	0	0
0.303	0.926	0	0	0
0.849	0.113	0	0	0
0.243	0.214	0	0	0
0.580	0.687	0	0	0
0.216	0.201	0	0	0
0.470	0.131	0	0	0
0.941	0.753	0	0	0
0.449	0.676	0	0	0
0.044	0.418	0	0	0
0.721	0.964	0	0	0
0.034	0.303	0	0	0
0.981	0.970	0	0	0
0.623	0.257	0	0	0
0.931	0.886	0	0	0
0.657	0.658	0	0	0
0.368	0.085	0	0	0
0.709	0.909	0	0	0
0.288	0.474	0	0	0
0.140	0.973	0	0	0
0.746	0.235	0	0	0
0.301	0.267	0	0	0
0.716	0.677	0	0	0
0.153	0.858	0	0	0
0.968	0.740	0	0	0
0.147	0.209	0	0	0
0.693	0.729	0	0	0
0.988	0.758	0	0	0
0.002	0.583	0	0	0
0.897	0.926	0	0	0
0.719	0.798	0	0	0
0.072	0.645	0	0	0
0.145	0.161	0	0	0
0.405	0.229	0	0	0
0.700	0.813	0	0	0
0.049	0.504	0	0	0
0.437	0.932	0	0	0
0.580	0.496	0	0	0
0.071	0.593	0	0	0
0.776	0.609	0	0	0
0.449	0.521	0	0	0
0.979	0.947	0	0	0
0.603	0.500	0	0	0
0.519	0.896	0	0	0
0.609	0.210	0	0	0
0.977	0.741	0	0	0
